"gbif_key","occurrence_id_original","inat_observation_id"
"4133729497","https://www.inaturalist.org/observations/151542627","151542627"
"4133906477","https://www.inaturalist.org/observations/151542630","151542630"
"3912206118","https://www.inaturalist.org/observations/135272896","135272896"
"3912223712","https://www.inaturalist.org/observations/135273594","135273594"
"3912276716","https://www.inaturalist.org/observations/135273163","135273163"
"3912286301","https://www.inaturalist.org/observations/135272444","135272444"
"3912342744","https://www.inaturalist.org/observations/135273780","135273780"
"4607091665","https://www.inaturalist.org/observations/205928249","205928249"
"4607150226","https://www.inaturalist.org/observations/205927228","205927228"
"4607249343","https://www.inaturalist.org/observations/205928819","205928819"
"4607550911","https://www.inaturalist.org/observations/205926682","205926682"
"4607634020","https://www.inaturalist.org/observations/205927555","205927555"
"3988499144","https://www.inaturalist.org/observations/143689770","143689770"
"3988553158","https://www.inaturalist.org/observations/143689771","143689771"
"3988690188","https://www.inaturalist.org/observations/143689767","143689767"
"3994045644","https://www.inaturalist.org/observations/143689772","143689772"
"3994060674","https://www.inaturalist.org/observations/143689769","143689769"
"3994101649","https://www.inaturalist.org/observations/143689768","143689768"
"3338068379","https://www.inaturalist.org/observations/90471838","90471838"
"3338135726","https://www.inaturalist.org/observations/90471841","90471841"
"3338140720","https://www.inaturalist.org/observations/90471840","90471840"
"3338153724","https://www.inaturalist.org/observations/90471842","90471842"
"4919138396","https://www.inaturalist.org/observations/232048962","232048962"
"4919381769","https://www.inaturalist.org/observations/232048952","232048952"
"4919396905","https://www.inaturalist.org/observations/232048954","232048954"
"4919456295","https://www.inaturalist.org/observations/232048974","232048974"
"4919548337","https://www.inaturalist.org/observations/232048963","232048963"
"4919606713","https://www.inaturalist.org/observations/232048983","232048983"
"4919616725","https://www.inaturalist.org/observations/232048960","232048960"
"4919703845","https://www.inaturalist.org/observations/232048969","232048969"
"4919725918","https://www.inaturalist.org/observations/232048971","232048971"
"2802982160","https://www.inaturalist.org/observations/49804633","49804633"
"2802614154","https://www.inaturalist.org/observations/49406548","49406548"
"2802662116","https://www.inaturalist.org/observations/49912498","49912498"
"3705623703","https://www.inaturalist.org/observations/107796458","107796458"
"3705630660","https://www.inaturalist.org/observations/107796459","107796459"
"3705646917","https://www.inaturalist.org/observations/107796463","107796463"
"3705664809","https://www.inaturalist.org/observations/107796465","107796465"
"2423120936","https://www.inaturalist.org/observations/32923386","32923386"
"2423121536","https://www.inaturalist.org/observations/32923444","32923444"
"2423122784","https://www.inaturalist.org/observations/32923458","32923458"
